name,datetime,conditions,description,icon
NH,2015-12-15,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
NH,2015-12-16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NH,2015-12-17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
NH,2015-12-18,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
NH,2015-12-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2015-12-20,Clear,Clear conditions throughout the day.,clear-day
NH,2015-12-21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
NH,2015-12-22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
NH,2015-12-23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
NH,2015-12-24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NH,2015-12-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2015-12-26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NH,2015-12-27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
NH,2015-12-28,Partially cloudy,Clearing in the afternoon.,snow
NH,2015-12-29,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow
NH,2015-12-30,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow
NH,2015-12-31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain
MI,2015-01-01,Overcast,Cloudy skies throughout the day.,cloudy
MI,2015-01-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-01-03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow
MI,2015-01-04,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow
MI,2015-01-05,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow
MI,2015-01-06,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow
MI,2015-01-07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-01-08,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow
MI,2015-01-09,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow
MI,2015-01-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-01-11,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow
MI,2015-01-12,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow
MI,2015-01-13,Clear,Clear conditions throughout the day.,clear-day
MI,2015-01-14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-01-15,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow
MI,2015-01-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-01-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-01-18,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain
MI,2015-01-19,Overcast,Cloudy skies throughout the day.,snow
MI,2015-01-20,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow
MI,2015-01-21,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow
MI,2015-01-22,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow
MI,2015-01-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-01-24,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
MI,2015-01-25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain
MI,2015-01-26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-01-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-01-28,Clear,Clear conditions throughout the day.,clear-day
MI,2015-01-29,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MI,2015-01-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-01-31,Partially cloudy,Partly cloudy throughout the day.,snow
MI,2015-02-01,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow
MI,2015-02-02,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow
MI,2015-02-03,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
MI,2015-02-04,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
MI,2015-02-05,Clear,Clear conditions throughout the day.,clear-day
MI,2015-02-06,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow
MI,2015-02-07,"Snow, Rain, Partially cloudy",Clearing in the afternoon with morning rain or snow.,rain
MI,2015-02-08,Overcast,Cloudy skies throughout the day.,cloudy
MI,2015-02-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-02-10,Clear,Clear conditions throughout the day.,clear-day
MI,2015-02-11,Overcast,Cloudy skies throughout the day.,cloudy
MI,2015-02-12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2015-02-13,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
MI,2015-02-14,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow
MI,2015-02-15,Clear,Clear conditions throughout the day.,snow
MI,2015-02-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-02-17,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow
MI,2015-02-18,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
MI,2015-02-19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-02-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-02-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-02-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-02-23,Clear,Clear conditions throughout the day.,clear-day
MI,2015-02-24,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
MI,2015-02-25,Partially cloudy,Partly cloudy throughout the day.,snow
MI,2015-02-26,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow
MI,2015-02-27,Clear,Clear conditions throughout the day.,clear-day
MI,2015-02-28,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-01,"Snow, Partially cloudy",Becoming cloudy in the afternoon with early morning snow.,snow
MI,2015-03-02,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow
MI,2015-03-04,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow
MI,2015-03-05,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-03-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-03-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-03-09,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-03-11,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-12,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-13,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-03-15,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-16,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-17,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-18,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-03-20,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2015-03-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-03-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-03-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-03-24,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain
MI,2015-03-26,Overcast,Cloudy skies throughout the day.,cloudy
MI,2015-03-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-03-28,Clear,Clear conditions throughout the day.,clear-day
MI,2015-03-29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-03-30,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
MI,2015-03-31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MI,2015-04-01,Clear,Clear conditions throughout the day.,clear-day
MI,2015-04-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MI,2015-04-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-04-04,Clear,Clear conditions throughout the day.,clear-day
MI,2015-04-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-04-06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-04-07,Overcast,Cloudy skies throughout the day.,cloudy
MI,2015-04-08,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
MI,2015-04-09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MI,2015-04-10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2015-04-11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2015-04-12,Clear,Clear conditions throughout the day.,clear-day
MI,2015-04-13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MI,2015-04-14,Clear,Clear conditions throughout the day.,clear-day
MI,2015-04-15,Clear,Clear conditions throughout the day.,clear-day
MI,2015-04-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-04-17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-04-18,Clear,Clear conditions throughout the day.,clear-day
MI,2015-04-19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MI,2015-04-20,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2015-04-21,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
MI,2015-04-22,Overcast,Cloudy skies throughout the day.,cloudy
MI,2015-04-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-04-24,Clear,Clear conditions throughout the day.,clear-day
MI,2015-04-25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2015-04-26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-04-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-04-28,Clear,Clear conditions throughout the day.,clear-day
MI,2015-04-29,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MI,2015-04-30,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-05-01,Clear,Clear conditions throughout the day.,clear-day
MI,2015-05-02,Clear,Clear conditions throughout the day.,clear-day
MI,2015-05-03,Clear,Clear conditions throughout the day.,clear-day
MI,2015-05-04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MI,2015-05-05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2015-05-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-05-07,Rain,Clear conditions throughout the day with morning rain.,rain
MI,2015-05-08,Rain,Clear conditions throughout the day with late afternoon rain.,rain
MI,2015-05-09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2015-05-10,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2015-05-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2015-05-12,Overcast,Cloudy skies throughout the day.,cloudy
MI,2015-05-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-05-14,Clear,Clear conditions throughout the day.,clear-day
MI,2015-05-15,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MI,2015-05-16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2015-05-17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2015-05-18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-05-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-05-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-05-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-05-22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2015-05-23,Clear,Clear conditions throughout the day.,clear-day
MI,2015-05-24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2015-05-25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2015-05-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2015-05-27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MI,2015-05-28,Clear,Clear conditions throughout the day.,clear-day
MI,2015-05-29,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MI,2015-05-30,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MI,2015-05-31,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MI,2015-06-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-06-02,Clear,Clear conditions throughout the day.,clear-day
MI,2015-06-03,Clear,Clear conditions throughout the day.,clear-day
MI,2015-06-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-06-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-06-06,Clear,Clear conditions throughout the day.,clear-day
MI,2015-06-07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2015-06-08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2015-06-09,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
MI,2015-06-10,Rain,Clear conditions throughout the day with morning rain.,rain
MI,2015-06-11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2015-06-12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MI,2015-06-13,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
MI,2015-06-14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MI,2015-06-15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2015-06-16,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
MI,2015-06-17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
MI,2015-06-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2015-06-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-06-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-06-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2015-06-22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
