name,datetime,conditions,description,icon
WI,2000-06-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-06-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-06-23,Clear,Clear conditions throughout the day.,clear-day
WI,2000-06-24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-06-25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
WI,2000-06-26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
WI,2000-06-27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WI,2000-06-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-06-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-06-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-01,Clear,Clear conditions throughout the day.,clear-day
WI,2000-07-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-07-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WI,2000-07-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-09,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain
WI,2000-07-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
WI,2000-07-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-15,Clear,Becoming cloudy in the afternoon.,clear-day
WI,2000-07-16,Clear,Clear conditions throughout the day.,clear-day
WI,2000-07-17,Clear,Clear conditions throughout the day.,clear-day
WI,2000-07-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-19,Overcast,Cloudy skies throughout the day.,cloudy
WI,2000-07-20,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
WI,2000-07-21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WI,2000-07-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WI,2000-07-24,Clear,Clear conditions throughout the day.,clear-day
WI,2000-07-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-26,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
WI,2000-07-27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
WI,2000-07-28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
WI,2000-07-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-07-30,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
WI,2000-07-31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
WI,2000-08-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-03,Clear,Clear conditions throughout the day.,clear-day
WI,2000-08-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-08-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-07,Clear,Clear conditions throughout the day.,clear-day
WI,2000-08-08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
WI,2000-08-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-10,Clear,Clear conditions throughout the day.,clear-day
WI,2000-08-11,Clear,Clear conditions throughout the day.,clear-day
WI,2000-08-12,Rain,Clear conditions throughout the day with late afternoon rain.,rain
WI,2000-08-13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
WI,2000-08-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-15,Clear,Clear conditions throughout the day.,clear-day
WI,2000-08-16,Rain,Clear conditions throughout the day with late afternoon rain.,rain
WI,2000-08-17,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
WI,2000-08-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-20,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
WI,2000-08-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-08-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-25,Clear,Clear conditions throughout the day.,clear-day
WI,2000-08-26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
WI,2000-08-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-08-31,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
WI,2000-09-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-05,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-06,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-10,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
WI,2000-09-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-09-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
WI,2000-09-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
WI,2000-09-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-16,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-17,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-18,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-09-20,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
WI,2000-09-21,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-09-23,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
WI,2000-09-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-09-25,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-26,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-27,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-28,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-29,Clear,Clear conditions throughout the day.,clear-day
WI,2000-09-30,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-01,Rain,Clear conditions throughout the day with late afternoon rain.,rain
WI,2000-10-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
WI,2000-10-04,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
WI,2000-10-05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
WI,2000-10-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-09,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-10,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-11,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-12,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-13,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
WI,2000-10-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
WI,2000-10-18,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-19,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-20,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-21,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-23,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
WI,2000-10-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-25,Overcast,Cloudy skies throughout the day.,cloudy
WI,2000-10-26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
WI,2000-10-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-29,Clear,Clear conditions throughout the day.,clear-day
WI,2000-10-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-10-31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-11-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-11-02,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
WI,2000-11-03,Clear,Clear conditions throughout the day.,clear-day
WI,2000-11-04,Clear,Clear conditions throughout the day.,clear-day
WI,2000-11-05,Clear,Clear conditions throughout the day.,clear-day
WI,2000-11-06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WI,2000-11-07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
WI,2000-11-08,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
WI,2000-11-09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
WI,2000-11-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-11-11,Clear,Clear conditions throughout the day.,clear-day
WI,2000-11-12,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
WI,2000-11-13,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain
WI,2000-11-14,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain
WI,2000-11-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-11-16,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
WI,2000-11-17,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow
WI,2000-11-18,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow
WI,2000-11-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-11-20,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
WI,2000-11-21,Clear,Clear conditions throughout the day.,clear-day
WI,2000-11-22,Clear,Clear conditions throughout the day.,clear-day
WI,2000-11-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-11-24,Clear,Clear conditions throughout the day.,clear-day
WI,2000-11-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-11-26,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
WI,2000-11-27,Overcast,Cloudy skies throughout the day.,cloudy
WI,2000-11-28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
WI,2000-11-29,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain
WI,2000-11-30,Overcast,Cloudy skies throughout the day.,cloudy
WI,2000-12-01,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain
WI,2000-12-02,Clear,Clear conditions throughout the day.,clear-day
WI,2000-12-03,Clear,Clear conditions throughout the day.,clear-day
WI,2000-12-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-12-05,Clear,Clear conditions throughout the day.,clear-day
WI,2000-12-06,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
WI,2000-12-07,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow
WI,2000-12-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-12-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-12-10,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
WI,2000-12-11,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow
WI,2000-12-12,Clear,Clear conditions throughout the day.,clear-day
WI,2000-12-13,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow
WI,2000-12-14,"Snow, Partially cloudy",Clearing in the afternoon with morning snow.,snow
WI,2000-12-15,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow
WI,2000-12-16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow
WI,2000-12-17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
WI,2000-12-18,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
WI,2000-12-19,"Snow, Partially cloudy",Clearing in the afternoon with morning snow.,snow
WI,2000-12-20,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
WI,2000-12-21,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
WI,2000-12-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-12-23,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow
WI,2000-12-24,Clear,Clear conditions throughout the day.,clear-day
WI,2000-12-25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WI,2000-12-26,Overcast,Cloudy skies throughout the day.,cloudy
WI,2000-12-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-12-28,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
WI,2000-12-29,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow
WI,2000-12-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WI,2000-12-31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-01-01,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
AK,2000-01-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-01-03,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-01-04,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-01-05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-01-06,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-01-07,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-01-08,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
AK,2000-01-09,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow
AK,2000-01-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-01-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-01-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-01-13,Clear,Clear conditions throughout the day.,clear-day
AK,2000-01-14,Clear,Clear conditions throughout the day.,clear-day
AK,2000-01-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-01-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-01-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-01-18,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow
AK,2000-01-19,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow
AK,2000-01-20,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain
AK,2000-01-21,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-01-22,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain
AK,2000-01-23,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
AK,2000-01-24,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-01-25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow
AK,2000-01-26,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
AK,2000-01-27,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-01-28,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
AK,2000-01-29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-01-30,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-01-31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain
AK,2000-02-01,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain
AK,2000-02-02,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-02-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-02-04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain
AK,2000-02-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-02-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-02-07,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain
AK,2000-02-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-02-09,Clear,Clear conditions throughout the day.,clear-day
AK,2000-02-10,Clear,Clear conditions throughout the day.,clear-day
AK,2000-02-11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
AK,2000-02-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-02-13,Clear,Clear conditions throughout the day.,clear-day
AK,2000-02-14,Clear,Clear conditions throughout the day.,clear-day
AK,2000-02-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-02-16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
AK,2000-02-17,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
AK,2000-02-18,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-02-19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-02-20,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-02-21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-02-22,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-02-23,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-02-24,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain
AK,2000-02-25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
AK,2000-02-26,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
AK,2000-02-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-02-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-02-29,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain
AK,2000-03-01,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-03-02,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-03-03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-04,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain
AK,2000-03-05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain
AK,2000-03-06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
AK,2000-03-07,Clear,Clear conditions throughout the day.,clear-day
AK,2000-03-08,Clear,Clear conditions throughout the day.,clear-day
AK,2000-03-09,Clear,Clear conditions throughout the day.,clear-day
AK,2000-03-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-03-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-03-12,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-03-13,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-03-14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-03-15,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
AK,2000-03-16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-18,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-03-19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-03-20,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-22,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
AK,2000-03-23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-24,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-03-28,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-03-29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-03-30,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-03-31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-04-01,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-04-02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-04-03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-04-04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-04-05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-04-06,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
AK,2000-04-07,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
AK,2000-04-08,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain
AK,2000-04-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-04-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-04-18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-04-19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-04-20,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-04-21,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
AK,2000-04-22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
AK,2000-04-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-24,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
AK,2000-04-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-04-26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
AK,2000-04-27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
AK,2000-04-28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-04-29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-04-30,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-05-01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-05-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-05-03,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-05-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-05-05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
AK,2000-05-06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
AK,2000-05-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-05-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-05-09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
AK,2000-05-10,Clear,Clear conditions throughout the day.,clear-day
AK,2000-05-11,Clear,Clear conditions throughout the day.,clear-day
AK,2000-05-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
AK,2000-05-13,Overcast,Cloudy skies throughout the day.,cloudy
AK,2000-05-14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
AK,2000-05-15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
AK,2000-05-16,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
AK,2000-05-17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
