name,datetime,conditions,description,icon
NH,2020/12/10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2020/12/11,Clear,Clear conditions throughout the day.,clear-day
NH,2020/12/12,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
NH,2020/12/13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain
NH,2020/12/14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2020/12/15,Clear,Clear conditions throughout the day.,clear-day
NH,2020/12/16,Partially cloudy,Becoming cloudy in the afternoon.,snow
NH,2020/12/17,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow
NH,2020/12/18,"Snow, Partially cloudy",Clearing in the afternoon with morning snow.,snow
NH,2020/12/19,Clear,Clear conditions throughout the day.,clear-day
NH,2020/12/20,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
NH,2020/12/21,Overcast,Cloudy skies throughout the day.,cloudy
NH,2020/12/22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2020/12/23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NH,2020/12/24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
NH,2020/12/25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
NH,2020/12/26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2020/12/27,Clear,Clear conditions throughout the day.,clear-day
NH,2020/12/28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2020/12/29,Clear,Clear conditions throughout the day.,clear-day
NH,2020/12/30,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NH,2020/12/31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain
MI,2020/1/1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2020/1/2,Clear,Clear conditions throughout the day.,clear-day
MI,2020/1/3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/1/4,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/1/5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MI,2020/1/6,Clear,Clear conditions throughout the day.,clear-day
MI,2020/1/7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow
MI,2020/1/8,Partially cloudy,Partly cloudy throughout the day.,snow
MI,2020/1/9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2020/1/10,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
MI,2020/1/11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow
MI,2020/1/12,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
MI,2020/1/13,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain
MI,2020/1/14,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/1/15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/1/16,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain
MI,2020/1/17,"Snow, Partially cloudy",Clearing in the afternoon with late afternoon snow.,snow
MI,2020/1/18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow
MI,2020/1/19,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow
MI,2020/1/20,Partially cloudy,Partly cloudy throughout the day.,snow
MI,2020/1/21,Partially cloudy,Partly cloudy throughout the day.,snow
MI,2020/1/22,Clear,Clear conditions throughout the day.,clear-day
MI,2020/1/23,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain
MI,2020/1/24,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
MI,2020/1/25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MI,2020/1/26,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain
MI,2020/1/27,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/1/28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain
MI,2020/1/29,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/1/30,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/1/31,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/2/1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow
MI,2020/2/2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/2/3,Clear,Clear conditions throughout the day.,clear-day
MI,2020/2/4,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/2/5,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
MI,2020/2/6,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow
MI,2020/2/7,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
MI,2020/2/8,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow
MI,2020/2/9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
MI,2020/2/10,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/2/11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/2/12,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,snow
MI,2020/2/13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow
MI,2020/2/14,Partially cloudy,Becoming cloudy in the afternoon.,snow
MI,2020/2/15,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
MI,2020/2/16,Partially cloudy,Partly cloudy throughout the day.,snow
MI,2020/2/17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
MI,2020/2/18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain
MI,2020/2/19,Clear,Clear conditions throughout the day.,clear-day
MI,2020/2/20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/2/21,Clear,Clear conditions throughout the day.,clear-day
MI,2020/2/22,Clear,Clear conditions throughout the day.,snow
MI,2020/2/23,Clear,Clear conditions throughout the day.,clear-day
MI,2020/2/24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MI,2020/2/25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow
MI,2020/2/26,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow
MI,2020/2/27,Partially cloudy,Partly cloudy throughout the day.,snow
MI,2020/2/28,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/2/29,Clear,Clear conditions throughout the day.,clear-day
MI,2020/3/1,Clear,Clear conditions throughout the day.,snow
MI,2020/3/2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2020/3/3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/3/4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/3/5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MI,2020/3/6,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain
MI,2020/3/7,Clear,Clear conditions throughout the day.,clear-day
MI,2020/3/8,Clear,Clear conditions throughout the day.,clear-day
MI,2020/3/9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2020/3/10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MI,2020/3/11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain
MI,2020/3/12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/3/13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2020/3/14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2020/3/15,Clear,Clear conditions throughout the day.,clear-day
MI,2020/3/16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2020/3/17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2020/3/18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2020/3/19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2020/3/20,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MI,2020/3/21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/3/22,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,snow
MI,2020/3/23,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow
MI,2020/3/24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/3/25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/3/26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2020/3/27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2020/3/28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2020/3/29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/3/30,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
MI,2020/3/31,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/4/1,Overcast,Cloudy skies throughout the day.,cloudy
MI,2020/4/2,Clear,Clear conditions throughout the day.,clear-day
MI,2020/4/3,Clear,Clear conditions throughout the day.,clear-day
MI,2020/4/4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MI,2020/4/5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2020/4/6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2020/4/7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/4/8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2020/4/9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
MI,2020/4/10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/4/11,Clear,Clear conditions throughout the day.,clear-day
MI,2020/4/12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2020/4/13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MI,2020/4/14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/4/15,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain
MI,2020/4/16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/4/17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain
MI,2020/4/18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/4/19,Clear,Clear conditions throughout the day.,clear-day
MI,2020/4/20,Rain,Clear conditions throughout the day with late afternoon rain.,rain
MI,2020/4/21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2020/4/22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
MI,2020/4/23,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MI,2020/4/24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/4/25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2020/4/26,Clear,Clear conditions throughout the day.,clear-day
MI,2020/4/27,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MI,2020/4/28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/4/29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/4/30,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MI,2020/5/1,Clear,Clear conditions throughout the day.,clear-day
MI,2020/5/2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/3,Clear,Clear conditions throughout the day.,clear-day
MI,2020/5/4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/5,Clear,Clear conditions throughout the day.,clear-day
MI,2020/5/6,Clear,Clear conditions throughout the day.,clear-day
MI,2020/5/7,Clear,Clear conditions throughout the day.,clear-day
MI,2020/5/8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/5/11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/12,Clear,Clear conditions throughout the day.,clear-day
MI,2020/5/13,Rain,Clear conditions throughout the day with afternoon rain.,rain
MI,2020/5/14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MI,2020/5/15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MI,2020/5/16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/5/18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2020/5/19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2020/5/20,Clear,Clear conditions throughout the day.,clear-day
MI,2020/5/21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MI,2020/5/23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2020/5/25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/5/26,Rain,Clear conditions throughout the day with afternoon rain.,rain
MI,2020/5/27,Rain,Clear conditions throughout the day with late afternoon rain.,rain
MI,2020/5/28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/5/29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MI,2020/5/30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/5/31,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MI,2020/6/2,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/3,Rain,Clear conditions throughout the day with early morning rain.,rain
MI,2020/6/4,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/5,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/6,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/7,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/8,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/9,Rain,Clear conditions throughout the day with late afternoon rain.,rain
MI,2020/6/10,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MI,2020/6/11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2020/6/12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2020/6/13,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/14,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/15,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/16,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/17,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/18,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/19,Clear,Clear conditions throughout the day.,clear-day
MI,2020/6/20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2020/6/21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2020/6/22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
